id,fullName,primaryNumber,birthDate,currentAge,nationality,height,weight,shootsCatches,currentTeam,primaryPosition
8471678,Benoit Pouliot,67,1986-09-29,,CAN,"6' 3""",200,L,Free Agent,LW
8477018,Ben Hutton,15,1993-04-20,27,CAN,"6' 2""",206,L,Los Angeles Kings,D
8477934,Leon Draisaitl,29,1995-10-27,24,DEU,"6' 2""",208,L,Edmonton Oilers,C
8473415,Alex Biega,3,1988-04-04,32,CAN,"5' 10""",199,R,Detroit Red Wings,D
8476454,Ryan Nugent-Hopkins,93,1993-04-12,27,CAN,"6' 0""",184,L,Edmonton Oilers,C
8477589,Ronalds Kenins,41,1991-02-28,,LVA,"6' 0""",201,L,Free Agent,LW
8476852,Griffin Reinhart,8,1994-01-24,,CAN,"6' 4""",212,L,Free Agent,D
8477500,Bo Horvat,53,1995-04-05,25,CAN,"6' 0""",215,L,Vancouver Canucks,C
8470274,Chris Higgins,20,1983-06-02,,USA,"6' 0""",205,L,Free Agent,LW
8474034,Pat Maroon,14,1988-04-23,31,USA,"6' 2""",236,L,Tampa Bay Lightning,LW
8471284,Andrej Sekera,5,1986-06-08,33,SVK,"6' 0""",195,L,Dallas Stars,D
8475165,Anton Lander,51,1991-04-24,,SWE,"6' 0""",184,L,Free Agent,C
8474593,Jacob Markstrom,25,1990-01-31,30,SWE,"6' 6""",206,L,Vancouver Canucks,G
8468611,Matt Hendricks,15,1981-06-17,,USA,"6' 0""",211,L,Free Agent,C
8476336,Iiro Pakarinen,26,1991-08-25,,FIN,"6' 1""",212,R,Free Agent,RW
8473989,Luke Gazdic,17,1989-07-25,,CAN,"6' 4""",225,L,Free Agent,LW
8470358,Alexandre Burrows,14,1981-04-11,,CAN,"6' 1""",197,L,Free Agent,RW
8476855,Nail Yakupov,64,1993-10-06,,RUS,"5' 11""",195,L,Free Agent,RW
8471490,Adam Cracknell,22,1985-07-15,,CAN,"6' 3""",209,R,Free Agent,RW
8475178,Zack Kassian,44,1991-01-24,29,CAN,"6' 3""",211,R,Edmonton Oilers,RW
8476388,Andrey Pedan,73,1993-07-03,26,LTU,"6' 5""",213,L,Pittsburgh Penguins,D
8476466,Sven Baertschi,47,1992-10-05,27,CHE,"5' 11""",190,L,Vancouver Canucks,LW
8478402,Connor McDavid,97,1997-01-13,23,CAN,"6' 1""",193,L,Edmonton Oilers,C
8475690,Christopher Tanev,8,1989-12-20,30,CAN,"6' 2""",197,R,Vancouver Canucks,D
8475770,Emerson Etem,26,1992-06-16,,USA,"6' 1""",212,L,Free Agent,RW
8467876,Henrik Sedin,33,1980-09-26,,SWE,"6' 2""",183,L,Free Agent,C
8467875,Daniel Sedin,22,1980-09-26,,SWE,"6' 1""",190,L,Free Agent,LW
8473914,Mark Letestu,22,1985-02-04,35,CAN,"5' 10""",195,R,Winnipeg Jets,C
8471816,Mark Fayne,5,1987-05-15,,USA,"6' 3""",209,R,Free Agent,D
8471498,Jannik Hansen,36,1986-03-15,,DNK,"6' 1""",198,R,Free Agent,RW
8473432,Derek Dorsett,,1986-12-20,,CAN,"6' 0""",192,R,Free Agent,RW
8468085,Radim Vrbata,71,1981-06-13,,CZE,"6' 1""",194,R,Free Agent,RW
8477997,Nikita Tryamkin,88,1994-08-30,25,RUS,"6' 7""",265,L,Vancouver Canucks,D
8476867,Brendan Gaunce,50,1994-03-25,26,CAN,"6' 2""",217,L,Boston Bruins,C
8477955,Jared McCann,19,1996-05-31,23,CAN,"6' 1""",185,L,Pittsburgh Penguins,C
8476431,Adam Clendening,6,1992-10-26,27,USA,"6' 0""",189,R,Columbus Blue Jackets,D
8475223,Linden Vey,16,1991-07-17,,CAN,"6' 0""",189,R,Free Agent,RW
8471385,Adam Pardy,5,1984-03-29,,CAN,"6' 4""",227,L,Free Agent,D
8474134,Yannick Weber,7,1988-09-23,31,CHE,"5' 11""",200,R,Nashville Predators,D
8475660,Cam Talbot,39,1987-07-05,32,CAN,"6' 4""",196,L,Calgary Flames,G
8469465,Dan Hamhuis,5,1982-12-13,37,CAN,"6' 1""",204,L,Nashville Predators,D
8475869,Brandon Davidson,21,1991-08-21,28,CAN,"6' 2""",208,L,San Jose Sharks,D
8471348,Nikita Nikitin,86,1986-06-16,,RUS,"6' 4""",217,L,Free Agent,D
8474579,Luca Sbisa,5,1990-01-30,30,CHE,"6' 3""",206,L,Winnipeg Jets,D
8477851,Jordan Oesterle,82,1992-06-25,27,USA,"6' 0""",182,L,Arizona Coyotes,D
8477498,Darnell Nurse,25,1995-02-04,25,CAN,"6' 4""",221,L,Edmonton Oilers,D
8474586,Jordan Eberle,7,1990-05-15,29,CAN,"5' 11""",187,R,New York Islanders,RW
8475791,Taylor Hall,91,1991-11-14,28,CAN,"6' 1""",205,L,Arizona Coyotes,LW
8476440,Markus Granlund,60,1993-04-16,27,FIN,"6' 0""",180,L,Edmonton Oilers,C
8471715,Ondrej Pavelec,31,1987-08-31,32,CZE,"6' 3""",212,L,New York Rangers,G
8473618,Mathieu Perreault,85,1988-01-05,32,CAN,"5' 10""",188,L,Winnipeg Jets,C
8470828,Toby Enstrom,39,1984-11-05,35,SWE,"5' 10""",180,L,Winnipeg Jets,D
8467452,Rob Scuderi,7,1978-12-30,,USA,"6' 1""",216,L,Free Agent,D
8476406,Nick Shore,21,1992-09-26,27,USA,"6' 1""",201,R,Los Angeles Kings,C
8473412,Bryan Little,18,1987-11-12,32,CAN,"6' 0""",191,R,Winnipeg Jets,C
8476006,Brenden Kichton,56,1992-06-18,27,CAN,"5' 10""",185,R,Carolina Hurricanes,D
8476404,Andy Andreoff,15,1991-05-17,28,CAN,"6' 1""",210,L,Los Angeles Kings,LW
8474074,Paul Postma,14,1989-02-22,31,CAN,"6' 3""",195,R,Boston Bruins,D
8477940,Nikolaj Ehlers,27,1996-02-14,24,DNK,"6' 0""",172,L,Winnipeg Jets,LW
8477464,Nic Petan,19,1995-03-22,25,CAN,"5' 9""",179,L,Winnipeg Jets,LW
8475160,Kyle Clifford,13,1991-01-13,29,CAN,"6' 2""",211,L,Los Angeles Kings,LW
8467329,Vincent Lecavalier,44,1980-04-21,,CAN,"6' 4""",215,L,Free Agent,C
8470834,Dustin Byfuglien,33,1985-03-27,35,USA,"6' 5""",260,R,Winnipeg Jets,D
8471685,Anze Kopitar,11,1987-08-24,32,SVN,"6' 3""",224,L,Los Angeles Kings,C
8477429,Andrew Copp,9,1994-07-08,25,USA,"6' 1""",206,L,Winnipeg Jets,C
8475726,Tyler Toffoli,73,1992-04-24,27,CAN,"6' 0""",201,R,Los Angeles Kings,C
8474162,Jake Muzzin,6,1989-02-21,31,CAN,"6' 3""",216,L,Los Angeles Kings,D
8474563,Drew Doughty,8,1989-12-08,30,CAN,"6' 1""",195,R,Los Angeles Kings,D
8476460,Mark Scheifele,55,1993-03-15,27,CAN,"6' 3""",207,R,Winnipeg Jets,C
8477076,JC Lipon,46,1993-07-10,26,CAN,"6' 0""",183,R,Winnipeg Jets,RW
8473473,Milan Lucic,27,1988-06-07,31,CAN,"6' 3""",236,L,Edmonton Oilers,LW
8474166,Alec Martinez,27,1987-07-26,32,USA,"6' 1""",212,L,Los Angeles Kings,D
8479293,Brandon Tanev,13,1991-12-31,28,CAN,"6' 0""",180,L,Winnipeg Jets,LW
8470604,Jeff Carter,77,1985-01-01,35,CAN,"6' 3""",217,R,Los Angeles Kings,C
8471218,Blake Wheeler,26,1986-08-31,33,USA,"6' 5""",225,R,Winnipeg Jets,RW
8470606,Dustin Brown,23,1984-11-04,35,USA,"6' 0""",216,R,Los Angeles Kings,RW
8475857,Kevin Gravel,53,1992-03-06,28,USA,"6' 4""",212,L,Los Angeles Kings,D
8475815,Julian Melchiori,71,1991-12-06,28,CAN,"6' 5""",214,L,Winnipeg Jets,D
8476469,Joel Armia,40,1993-05-31,26,FIN,"6' 3""",205,R,Winnipeg Jets,RW
8471734,Jonathan Quick,32,1986-01-21,34,USA,"6' 1""",218,L,Los Angeles Kings,G
8474568,Luke Schenn,2,1989-11-02,30,CAN,"6' 2""",229,R,Arizona Coyotes,D
8475188,Brayden McNabb,3,1991-01-21,29,CAN,"6' 4""",212,L,Vegas Golden Knights,D
8476871,Tanner Pearson,70,1992-08-10,27,CAN,"6' 1""",204,L,Los Angeles Kings,LW
8475343,Nic Dowd,26,1990-05-27,29,USA,"6' 2""",196,R,Los Angeles Kings,C
8474574,Tyler Myers,57,1990-02-01,30,CAN,"6' 8""",229,R,Winnipeg Jets,D
8476392,Adam Lowry,17,1993-03-29,27,USA,"6' 5""",210,L,Winnipeg Jets,C
8469501,Chris Thorburn,22,1983-06-03,36,CAN,"6' 3""",235,R,St. Louis Blues,RW
8474094,Matt Halischuk,15,1988-06-01,,CAN,"6' 0""",180,R,Free Agent,RW
8470614,Mark Stuart,5,1984-04-27,,USA,"6' 2""",215,L,Free Agent,D
8477448,Marko Dano,56,1994-11-30,25,SVK,"5' 11""",212,L,Winnipeg Jets,C
8475788,Alexander Burmistrov,91,1991-10-21,28,RUS,"6' 1""",180,L,Vancouver Canucks,C
8471346,Kris Versteeg,10,1986-05-13,33,CAN,"5' 11""",176,R,Calgary Flames,RW
8471226,Drew Stafford,18,1985-10-30,34,USA,"6' 2""",214,R,New Jersey Devils,RW
8475279,Ben Chiarot,7,1991-05-09,28,CAN,"6' 3""",219,L,Winnipeg Jets,D
8476885,Jacob Trouba,8,1994-02-26,26,USA,"6' 3""",202,R,Winnipeg Jets,D
8473453,Trevor Lewis,22,1987-01-08,33,USA,"6' 1""",201,R,Los Angeles Kings,C
8474100,Dwight King,21,1989-07-05,,CAN,"6' 4""",229,L,Free Agent,LW
8473571,Jamie McBain,2,1988-02-25,32,USA,"6' 1""",180,R,Tampa Bay Lightning,D
8474061,Anthony Peluso,14,1989-04-18,31,CAN,"6' 3""",225,R,Washington Capitals,RW
8474628,Michael Stone,26,1990-06-07,29,CAN,"6' 3""",210,R,Calgary Flames,D
8475839,Louis Domingue,35,1992-03-06,28,CAN,"6' 3""",210,R,Arizona Coyotes,G
8468542,Paul Martin,7,1981-03-05,39,USA,"6' 1""",200,L,San Jose Sharks,D
8476807,Matt Tennyson,5,1990-04-23,29,USA,"6' 2""",205,R,Buffalo Sabres,D
8474027,Justin Braun,61,1987-02-10,33,USA,"6' 2""",205,R,San Jose Sharks,D
8474588,Viktor Tikhonov,9,1988-05-12,,RUS,"6' 2""",189,R,Free Agent,RW
8476403,Klas Dahlbeck,6,1991-07-06,28,SWE,"6' 3""",207,L,Carolina Hurricanes,D
8476921,Jordan Martinook,48,1992-07-25,27,CAN,"6' 0""",202,L,Arizona Coyotes,LW
8474230,Micheal Haley,18,1986-03-30,34,CAN,"5' 11""",205,L,Florida Panthers,C
8475246,Kevin Connauton,44,1990-02-23,30,CAN,"6' 2""",205,L,Arizona Coyotes,D
8469760,Zbynek Michalek,4,1982-12-23,,CZE,"6' 2""",210,R,Free Agent,D
8476331,Dylan DeMelo,74,1993-05-01,26,CAN,"6' 1""",195,R,San Jose Sharks,D
8464977,Dainius Zubrus,9,1978-06-16,,LTU,"6' 5""",225,L,Free Agent,C
8477460,Laurent Dauphin,27,1995-03-27,25,CAN,"6' 1""",180,L,Chicago Blackhawks,C
8462038,Shane Doan,19,1976-10-10,,CAN,"6' 1""",223,R,Free Agent,RW
8468535,Antoine Vermette,50,1982-07-20,37,CAN,"6' 1""",198,L,Anaheim Ducks,C
8469608,Mike Smith,41,1982-03-22,38,CAN,"6' 4""",215,L,Calgary Flames,G
8470794,Joe Pavelski,8,1984-07-11,35,USA,"5' 11""",190,R,San Jose Sharks,C
8477509,Mirco Mueller,41,1995-03-21,25,CHE,"6' 3""",210,L,New Jersey Devils,D
8477503,Max Domi,16,1995-03-02,25,CAN,"5' 10""",198,L,Arizona Coyotes,LW
8474554,Eric Selleck,42,1987-10-20,,CAN,"6' 2""",208,L,Free Agent,LW
8470755,Brad Richardson,15,1985-02-04,35,CAN,"6' 0""",197,L,Arizona Coyotes,C
8470159,Boyd Gordon,27,1983-10-19,,CAN,"6' 0""",200,R,Free Agent,C
8475455,Brenden Dillon,4,1990-11-13,29,CAN,"6' 4""",230,L,San Jose Sharks,D
8471691,Martin Hanzal,10,1987-02-20,33,CZE,"6' 6""",226,L,Dallas Stars,C
8475171,Oliver Ekman-Larsson,23,1991-07-17,28,SWE,"6' 2""",200,L,Arizona Coyotes,D
8468208,Joel Ward,42,1980-12-02,39,CAN,"6' 1""",225,R,San Jose Sharks,RW
8474889,Martin Jones,31,1990-01-10,30,CAN,"6' 4""",190,L,San Jose Sharks,G
8474005,Alex Grant,28,1989-01-20,31,CAN,"6' 4""",205,R,Minnesota Wild,D
8478928,Sergei Plotnikov,61,1990-06-03,,RUS,"6' 2""",202,L,Free Agent,LW
8478137,Jiri Sekac,36,1992-06-10,,CZE,"6' 1""",185,L,Free Agent,LW
8474053,Logan Couture,39,1989-03-28,31,CAN,"6' 1""",200,L,San Jose Sharks,C
8476356,Tobias Rieder,8,1993-01-10,27,DEU,"5' 11""",185,L,Arizona Coyotes,RW
8474096,Nick Spaling,16,1988-09-19,,CAN,"6' 1""",198,L,Free Agent,C
8476473,Connor Murphy,5,1993-03-26,27,USA,"6' 4""",212,R,Chicago Blackhawks,D
8466139,Patrick Marleau,,1979-09-15,40,CAN,"6' 2""",215,L,Toronto Maple Leafs,C
8466138,Joe Thornton,19,1979-07-02,40,CAN,"6' 4""",220,L,San Jose Sharks,C
8470613,Brent Burns,88,1985-03-09,35,CAN,"6' 5""",230,R,San Jose Sharks,D
8474739,Tommy Wingels,57,1988-04-12,32,USA,"6' 0""",200,R,Chicago Blackhawks,C
8471709,Marc-Edouard Vlasic,44,1987-03-30,33,CAN,"6' 1""",205,L,San Jose Sharks,D
8476919,Chris Tierney,50,1994-07-01,25,CAN,"6' 1""",195,L,San Jose Sharks,C
8477407,Anthony Duclair,10,1995-08-26,24,CAN,"5' 11""",185,L,Arizona Coyotes,LW
8475820,Joonas Donskoi,27,1992-04-13,28,FIN,"6' 0""",190,R,San Jose Sharks,RW
8471269,Nicklas Grossmann,8,1985-01-22,,SWE,"6' 4""",230,L,Free Agent,D
8477922,Melker Karlsson,68,1990-07-18,29,SWE,"6' 0""",180,R,San Jose Sharks,C
8476442,Matt Nieto,83,1992-11-05,27,USA,"5' 11""",190,L,Colorado Avalanche,LW
8471392,Roman Polak,46,1986-04-28,,CZE,"6' 2""",235,R,Free Agent,D
8471231,Kyle Chipchura,24,1986-02-19,,CAN,"6' 2""",203,L,Free Agent,C
8476881,Tomas Hertl,48,1993-11-12,26,CZE,"6' 2""",215,L,San Jose Sharks,C
8467338,Alex Tanguay,40,1979-11-21,,CAN,"6' 1""",194,L,Free Agent,LW
8477981,Roland McKeown,55,1996-01-20,24,CAN,"6' 1""",195,R,Carolina Hurricanes,D
8477466,Nick Sorensen,59,1994-10-23,25,DNK,"6' 1""",182,R,Anaheim Ducks,RW
8478491,Jacob Larsson,14,1997-04-29,22,SWE,"6' 2""",191,L,Anaheim Ducks,D
8471664,Mason Raymond,39,1985-09-17,,CAN,"6' 1""",179,L,Free Agent,LW
8475155,Simon Despres,6,1991-07-27,,CAN,"6' 4""",218,L,Free Agent,D
8477390,Ben Betker,76,1994-09-29,25,CAN,"6' 6""",223,L,Edmonton Oilers,D
8477506,Ryan Pulock,6,1994-10-06,25,CAN,"6' 2""",215,R,New York Islanders,D
8476303,Rob O'Gara,44,1993-07-06,26,USA,"6' 4""",207,L,Boston Bruins,D
8478480,Blake Speers,74,1997-01-02,23,CAN,"5' 11""",185,R,New Jersey Devils,C
8470599,Milan Michalek,18,1984-12-07,,CZE,"6' 2""",225,L,Free Agent,LW
8473942,Trevor Smith,23,1985-02-08,35,CAN,"6' 1""",195,L,Nashville Predators,C
8473571,Jamie McBain,2,1988-02-25,32,USA,"6' 1""",180,R,Tampa Bay Lightning,D
8476876,Malcolm Subban,70,1993-12-21,26,CAN,"6' 2""",200,L,Boston Bruins,G
8475770,Emerson Etem,,1992-06-16,27,USA,"6' 1""",212,L,Arizona Coyotes,RW
8476904,Chris Driedger,32,1994-05-18,25,CAN,"6' 4""",205,L,Ottawa Senators,G
8474682,Dustin Tokarski,30,1989-09-16,30,CAN,"6' 0""",205,L,Anaheim Ducks,G
8474610,Zac Dalpe,36,1989-11-01,30,CAN,"6' 2""",199,R,Columbus Blue Jackets,C
8477816,Michael Zalewski,40,1992-08-18,,USA,"6' 2""",205,L,Free Agent,LW
8477491,Nick Baptiste,13,1995-08-04,,CAN,"6' 1""",203,R,Free Agent,RW
8476924,Martin Frk,91,1993-10-05,26,CZE,"6' 1""",194,R,Detroit Red Wings,RW
8475060,Matt Taormina,51,1986-10-20,,USA,"5' 10""",188,L,Free Agent,D
8478559,Matthew O'Connor,,1992-02-14,28,CAN,"6' 6""",205,L,Nashville Predators,G
8478469,Thomas Chabot,72,1997-01-30,23,CAN,"6' 2""",190,L,Ottawa Senators,D
8475789,Jack Campbell,1,1992-01-09,28,USA,"6' 2""",197,L,Los Angeles Kings,G
8471251,Justin Peters,40,1986-08-30,,CAN,"6' 1""",210,L,Free Agent,G
8478584,Vojtech Mozik,53,1992-12-26,27,CZE,"6' 3""",200,R,New Jersey Devils,D
8471269,Nicklas Grossmann,8,1985-01-22,,SWE,"6' 4""",230,L,Free Agent,D
8478445,Mathew Barzal,13,1997-05-26,22,CAN,"6' 0""",182,R,New York Islanders,C
8478562,Jakub Nakladal,14,1987-12-30,,CZE,"6' 2""",212,R,Free Agent,D
8475597,Shane Harper,38,1989-02-01,,USA,"5' 11""",193,R,Free Agent,RW
8477937,Jake Virtanen,18,1996-08-17,23,CAN,"6' 1""",229,R,Vancouver Canucks,RW
8476922,Boo Nieves,24,1994-01-23,26,USA,"6' 3""",212,L,New York Rangers,C
8470755,Brad Richardson,15,1985-02-04,35,CAN,"6' 0""",197,L,Arizona Coyotes,C
8474564,Steven Stamkos,91,1990-02-07,30,CAN,"6' 1""",194,R,Tampa Bay Lightning,C
8478440,Dylan Strome,20,1997-03-07,23,CAN,"6' 3""",185,L,Arizona Coyotes,C
8473432,Derek Dorsett,15,1986-12-20,33,CAN,"6' 0""",192,R,Vancouver Canucks,RW
8474574,Tyler Myers,57,1990-02-01,30,CAN,"6' 8""",229,R,Winnipeg Jets,D
8475769,Quinton Howden,21,1992-01-21,,CAN,"6' 2""",189,L,Free Agent,C
8475223,Linden Vey,16,1991-07-17,28,CAN,"6' 0""",189,R,Calgary Flames,RW
8470886,Clayton Stoner,4,1985-02-19,35,CAN,"6' 4""",216,L,Vegas Golden Knights,D
8478029,Chase De Leo,77,1995-10-25,24,USA,"5' 9""",185,L,Winnipeg Jets,C
8471760,Cody Bass,16,1987-01-07,33,CAN,"6' 0""",205,R,Nashville Predators,C
8478421,A.J. Greer,24,1996-12-14,23,CAN,"6' 3""",204,L,Colorado Avalanche,LW
8476948,Charles Hudon,54,1994-06-23,25,CAN,"5' 10""",188,L,Montréal Canadiens,LW
8476766,Cole Schneider,29,1990-08-26,29,USA,"6' 1""",203,L,New York Rangers,LW
8470640,Matt Carle,25,1984-09-25,,USA,"6' 0""",197,L,Free Agent,D
8477479,Tyler Bertuzzi,59,1995-02-24,25,CAN,"6' 0""",198,L,Detroit Red Wings,LW
8479032,Justin Scott,67,1995-08-13,24,CAN,"6' 1""",202,L,Columbus Blue Jackets,C
8476873,Mark Jankowski,77,1994-09-13,25,CAN,"6' 4""",202,L,Calgary Flames,C
8473523,Jhonas Enroth,31,1988-06-25,,SWE,"5' 10""",175,L,Free Agent,G
8476511,Samuel Henley,42,1993-07-25,,CAN,"6' 4""",210,L,Free Agent,C
8475268,Gabriel Bourque,57,1990-09-23,29,CAN,"5' 10""",206,L,Colorado Avalanche,LW
8473962,Teddy Purcell,9,1985-09-08,,CAN,"6' 2""",195,R,Free Agent,LW
8474019,Tommy Cross,56,1989-09-12,30,USA,"6' 3""",205,L,Boston Bruins,D
8475436,Mike Liambas,51,1989-02-16,31,CAN,"5' 10""",203,L,Anaheim Ducks,LW
8476872,Scott Laughton,21,1994-05-30,25,CAN,"6' 1""",190,L,Philadelphia Flyers,C
8477445,Hunter Shinkaruk,49,1994-10-13,25,CAN,"5' 10""",181,L,Calgary Flames,C
8471816,Mark Fayne,5,1987-05-15,32,USA,"6' 3""",212,R,Edmonton Oilers,D
8475982,Erik Burgdoerfer,46,1988-12-11,31,USA,"6' 1""",207,R,Ottawa Senators,D
8478425,Brendan Guhle,45,1997-07-29,22,CAN,"6' 1""",186,L,Buffalo Sabres,D
8476992,Marek Mazanec,39,1991-07-18,,CZE,"6' 4""",187,R,Free Agent,G
8476116,Ryan Garbutt,16,1985-08-12,,CAN,"6' 0""",195,L,Free Agent,C
8477715,Tyler Gaudet,45,1993-04-04,27,CAN,"6' 3""",205,L,Arizona Coyotes,C
8477210,Buddy Robinson,,1991-09-30,28,USA,"6' 6""",232,R,Winnipeg Jets,RW
8476426,David Musil,85,1993-04-09,,CAN,"6' 4""",207,L,Free Agent,D
8475790,Erik Gudbranson,44,1992-01-07,28,CAN,"6' 5""",220,R,Vancouver Canucks,D
8476416,Dillon Simpson,79,1993-02-10,27,CAN,"6' 2""",194,L,Edmonton Oilers,D
8478046,Danton Heinen,43,1995-07-05,24,CAN,"6' 1""",185,L,Boston Bruins,C
8476891,Matt Grzelcyk,48,1994-01-05,26,USA,"5' 9""",174,L,Boston Bruins,D
8479252,Dan Renouf,20,1994-06-01,25,CAN,"6' 2""",205,L,Detroit Red Wings,D
8475752,Tyler Pitlick,18,1991-11-01,28,USA,"6' 2""",202,R,Dallas Stars,C
8476219,Patrick Cannone,42,1986-08-09,33,USA,"5' 11""",197,R,Minnesota Wild,C
8476911,Tanner Richard,38,1993-04-06,27,CAN,"6' 0""",192,L,Tampa Bay Lightning,C
8477356,Kristers Gudlevskis,,1992-07-31,27,LVA,"6' 3""",223,L,New York Islanders,G
8477810,Joel Hanley,71,1991-06-08,28,CAN,"6' 0""",193,L,Arizona Coyotes,D
8474873,Brian Lashoff,23,1990-07-16,29,USA,"6' 3""",221,L,Detroit Red Wings,D
8477312,Antoine Bibeau,,1994-05-01,25,CAN,"6' 3""",205,L,San Jose Sharks,G
8476415,Kyle Rau,37,1992-10-24,27,USA,"5' 8""",178,L,Minnesota Wild,C
8471385,Adam Pardy,5,1984-03-29,,CAN,"6' 4""",227,L,Free Agent,D
8476955,Taylor Leier,58,1994-02-15,26,CAN,"5' 10""",174,L,Philadelphia Flyers,LW
8479115,Jorge Alves,,1979-01-30,,USA,"5' 9""",185,L,Free Agent,G
8477353,Tyler Motte,64,1995-03-10,25,USA,"5' 9""",188,L,Columbus Blue Jackets,LW
8475729,Mark Alt,39,1991-10-18,28,USA,"6' 4""",201,R,Philadelphia Flyers,D
8476805,Spencer Abbott,24,1988-04-30,,CAN,"5' 9""",170,R,Free Agent,LW
8475728,Johan Larsson,22,1992-07-25,27,SWE,"5' 11""",200,L,Buffalo Sabres,C
8476482,Nicklas Jensen,39,1993-03-06,27,DNK,"6' 3""",216,L,New York Rangers,RW
8476452,Tyler Wotherspoon,26,1993-03-12,27,CAN,"6' 2""",207,L,Calgary Flames,D
8479344,Jesse Puljujarvi,98,1998-05-07,21,FIN,"6' 4""",203,R,Edmonton Oilers,RW
8475361,Jonas Gustavsson,50,1984-10-24,,SWE,"6' 4""",201,L,Free Agent,G
8477973,Vladislav Kamenev,91,1996-08-12,23,RUS,"6' 2""",194,L,Nashville Predators,LW
8479483,Yohann Auvitu,81,1989-07-27,30,FRA,"5' 11""",191,L,Edmonton Oilers,D
8477070,Liam O'Brien,87,1994-07-29,25,CAN,"6' 1""",215,L,Washington Capitals,C
8476341,Anton Forsberg,31,1992-11-27,27,SWE,"6' 3""",192,L,Chicago Blackhawks,G
8477919,Frederick Gaudreau,89,1993-05-01,26,CAN,"6' 0""",179,R,Nashville Predators,C
8470159,Boyd Gordon,27,1983-10-19,,CAN,"6' 0""",200,R,Free Agent,C
8476769,Bobby Farnham,44,1989-01-21,,USA,"5' 10""",190,L,Free Agent,RW
8477957,Nikita Scherbak,38,1995-12-30,24,RUS,"6' 2""",192,L,Montréal Canadiens,RW
8475774,Petter Granberg,8,1992-08-27,27,SWE,"6' 3""",200,R,Nashville Predators,D
8474052,Chris Terry,15,1989-04-07,31,CAN,"5' 10""",191,L,Detroit Red Wings,LW
8475949,Marek Hrivik,46,1991-08-28,,SVK,"6' 2""",197,R,Free Agent,LW
8476343,Garret Sparks,,1993-06-28,26,USA,"6' 2""",204,L,Toronto Maple Leafs,G
8475210,Anton Rodin,17,1990-11-21,29,SWE,"5' 11""",185,L,Vancouver Canucks,RW
8471339,Ryan Callahan,24,1985-03-21,35,USA,"5' 10""",187,R,Tampa Bay Lightning,RW
8477968,Alex Nedeljkovic,35,1996-01-07,24,USA,"6' 0""",198,L,Carolina Hurricanes,G
8476388,Andrey Pedan,29,1993-07-03,26,LTU,"6' 5""",213,L,Vancouver Canucks,D
8476495,Seth Griffith,25,1993-01-04,27,CAN,"5' 9""",191,R,Buffalo Sabres,C
8478851,Alexandre Carrier,73,1996-10-08,23,CAN,"5' 11""",174,R,Nashville Predators,D
8477320,Anton Blidh,81,1995-03-14,25,SWE,"6' 0""",201,L,Boston Bruins,LW
8477831,Pheonix Copley,1,1992-01-18,28,USA,"6' 4""",200,L,Washington Capitals,G
8468038,Michael Leighton,49,1981-05-19,38,CAN,"6' 3""",186,L,Tampa Bay Lightning,G
8476545,Kurtis Gabriel,39,1993-04-20,27,CAN,"6' 4""",211,R,Minnesota Wild,RW
8477006,Christoph Bertschy,47,1994-04-05,26,CHE,"5' 10""",186,R,Minnesota Wild,C
8474024,Jim O'Brien,36,1989-01-29,,USA,"6' 3""",195,R,Free Agent,C
8479290,Kalle Kossila,83,1993-04-14,27,FIN,"5' 10""",180,L,Anaheim Ducks,LW
8474743,Zach Redmond,20,1988-07-26,31,USA,"6' 2""",212,R,Montréal Canadiens,D
8478963,Ryan Johnston,75,1992-02-14,,CAN,"5' 10""",180,R,Free Agent,D
8470121,Matt Greene,2,1983-05-13,,USA,"6' 3""",236,R,Free Agent,D
8474034,Pat Maroon,14,1988-04-23,31,USA,"6' 2""",236,L,Tampa Bay Lightning,LW
8477043,Christian Djoos,29,1994-08-06,25,SWE,"6' 0""",169,L,Washington Capitals,D
8478567,Dean Kukan,46,1993-07-08,26,CHE,"6' 2""",196,L,Columbus Blue Jackets,D
8477955,Jared McCann,90,1996-05-31,23,CAN,"6' 1""",198,L,Florida Panthers,C
8476200,Paul Thompson,20,1988-11-30,31,USA,"6' 1""",200,R,Vegas Golden Knights,RW
8475795,Dylan McIlrath,4,1992-04-20,28,CAN,"6' 5""",236,R,Detroit Red Wings,D
8473575,Semyon Varlamov,1,1988-04-27,31,RUS,"6' 2""",209,L,Colorado Avalanche,G
8470104,Tom Gilbert,6,1983-01-10,,USA,"6' 2""",210,R,Free Agent,D
8477484,Spencer Martin,30,1995-06-08,24,CAN,"6' 3""",210,L,Colorado Avalanche,G
8471811,Cal O'Reilly,18,1986-09-30,33,CAN,"6' 0""",193,L,Minnesota Wild,C
8467371,Mike Ribeiro,63,1980-02-10,,CAN,"6' 0""",179,L,Free Agent,C
8477952,Robby Fabbri,15,1996-01-22,24,CAN,"5' 10""",195,L,St. Louis Blues,C
8473553,Jeff Zatkoff,37,1987-06-09,32,USA,"6' 2""",186,L,Los Angeles Kings,G
8476852,Griffin Reinhart,8,1994-01-24,26,CAN,"6' 4""",212,L,Vegas Golden Knights,D
8476422,Mike Reilly,4,1993-07-13,26,USA,"6' 2""",193,L,Minnesota Wild,D
8477455,Jacob De La Rose,25,1995-05-20,24,SWE,"6' 3""",210,L,Montréal Canadiens,LW
